credit_score,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
836,Male,57,4,101247.06,1,yes,no,37141.62,yes
668,Male,38,10,86977.96,1,no,yes,37094.75,no
753,Male,57,7,0,1,yes,no,159475.08,yes
745,Female,55,9,110123.59,1,no,yes,51548.14,yes
693,Male,36,8,178111.82,1,no,no,58719.63,yes
606,Male,65,10,126306.64,3,no,no,7861.68,yes
660,Female,35,6,100768.77,1,yes,no,19199.61,no
608,Male,42,5,0,2,yes,no,178504.29,no
744,Female,44,3,0,2,yes,yes,189016.14,no
731,Female,40,7,118991.79,1,yes,yes,156048.64,no
683,Male,72,3,140997.26,1,no,yes,52876.41,no
727,Male,28,5,0,2,no,yes,19653.08,no
561,Male,32,6,166824.59,1,yes,no,139451.98,no
700,Female,34,2,76322.69,1,yes,no,128136.29,no
605,Male,35,6,0,2,yes,yes,45206.57,no
767,Male,77,8,149083.7,1,yes,yes,190146.83,no
511,Male,33,7,0,2,no,yes,158313.87,no
667,Male,40,9,0,1,yes,yes,96670.2,no
787,Male,33,1,126588.81,2,no,yes,62163.53,no
705,Female,56,2,143249.67,1,yes,no,88428.41,yes
773,Male,43,8,81844.91,2,yes,yes,35908.46,no
554,Male,40,4,0,1,no,yes,168780.04,no
526,Male,58,9,190298.89,2,yes,yes,191263.76,no
661,Male,35,2,117212.18,1,yes,yes,83052.03,no
698,Female,46,0,0,2,yes,yes,125962.02,no
646,Male,26,4,139848.17,1,yes,no,164696.27,no
757,Female,34,9,101861.36,2,no,no,187011.96,no
699,Male,35,2,167455.66,2,yes,yes,55324.49,no
667,Female,24,4,0,2,no,yes,34335.55,no
774,Female,43,1,116360.07,1,yes,no,17004.14,no
745,Male,40,3,88466.82,1,no,no,116331.42,no
649,Female,42,7,0,2,no,yes,22974.01,no
634,Female,46,5,123642.36,1,yes,yes,49725.16,yes
665,Male,38,9,0,1,no,yes,87412.74,no
713,Male,38,9,72286.84,2,yes,yes,26136.89,no
652,Female,40,1,0,2,yes,no,126554.96,no
739,Male,40,1,109681.61,1,yes,yes,193321.3,no
556,Male,37,9,145018.64,2,yes,no,90928.02,yes
699,Male,34,8,0,1,yes,yes,76510.46,no
708,Female,32,8,187487.63,1,yes,yes,120115.5,no
480,Male,35,2,165692.91,1,yes,yes,197984.58,no
700,Female,59,5,137648.41,1,yes,no,142977.05,yes
525,Female,47,6,118560,1,yes,no,82522.61,yes
845,Male,33,8,164385.53,1,yes,no,150664.97,no
613,Male,37,9,108286.5,1,yes,yes,114153.44,no
850,Female,34,2,0,2,yes,yes,171706.66,no
798,Female,58,9,0,2,no,no,119071.56,yes
773,Male,47,2,118079.47,4,yes,yes,143007.49,yes
614,Male,35,2,127283.78,1,yes,yes,31302.35,no
473,Male,48,8,0,2,yes,no,71139.8,no
762,Male,29,6,141389.06,1,yes,no,54122.89,no
701,Male,37,8,130091.5,1,yes,yes,120031.29,no
600,Male,35,4,143744.77,2,yes,no,104076.51,no
850,Male,28,9,97408.03,1,yes,yes,175853.64,no
613,Male,30,9,111927.45,1,yes,yes,175795.87,no
509,Male,31,3,0,2,yes,no,15360.91,no
509,Male,38,2,0,1,no,no,168460.12,no
609,Male,34,1,0,1,yes,yes,181177.9,no
456,Female,33,1,188285.68,1,no,no,58363.94,no
728,Female,46,2,109705.52,1,yes,no,20276.87,yes
663,Male,33,9,0,2,no,no,91514.62,no
673,Female,34,1,127122.79,3,no,yes,76703.1,no
717,Male,40,0,98241.04,1,yes,no,110887.14,no
741,Female,37,8,170840.08,2,no,no,109843.16,no
498,Female,41,4,87541.06,2,yes,yes,12577.21,yes
850,Female,26,4,62610.96,2,no,yes,179365.1,no
493,Male,36,9,0,2,yes,yes,65816.53,no
686,Female,47,5,113328.93,1,yes,no,124170.9,no
666,Male,35,2,104832.49,1,yes,no,175015.12,no
733,Female,31,9,102289.85,1,yes,yes,115441.66,no
631,Female,34,6,125227.82,2,no,yes,128247.03,no
714,Female,49,5,140510.89,1,yes,no,141914.94,no
767,Female,35,6,132253.22,1,yes,no,115566.57,yes
711,Male,43,2,39043.29,2,yes,yes,175423.69,no
722,Male,34,8,0,2,yes,yes,133447.49,no
631,Male,55,9,99685.06,1,yes,no,114474.98,no
701,Male,38,3,125385.49,2,no,yes,52044.66,no
790,Male,46,2,131365.37,2,yes,yes,180290.68,no
633,Male,58,6,98308.51,1,yes,yes,132034.13,no
644,Female,37,8,0,2,yes,no,20968.88,no
757,Male,44,5,140856.16,2,yes,no,158735.1,no
696,Female,30,8,0,2,yes,yes,196134.44,no
746,Male,35,2,172274.01,1,yes,no,22374.97,no
649,Male,36,8,0,2,yes,no,161668.15,no
565,Male,38,0,122447.76,1,no,no,67339.34,no
720,Female,38,10,0,2,yes,yes,56229.72,yes
648,Female,56,6,157559.59,2,yes,no,140991.23,yes
632,Male,41,3,126550.7,1,no,no,177644.52,yes
622,Female,30,2,158584.82,3,yes,no,142342.55,yes
835,Male,28,2,163569.61,2,yes,yes,154559.28,no
493,Female,31,3,0,1,yes,yes,176570.28,yes
785,Female,33,6,127211.45,1,no,no,191961.83,no
681,Male,42,3,118199.97,2,yes,no,9452.88,yes
621,Female,30,2,101014.08,2,yes,yes,165257.31,no
756,Male,38,6,119208.85,1,yes,no,169763.89,yes
515,Female,66,6,0,2,yes,yes,160663.11,no
625,Female,58,10,53772.73,1,yes,yes,192072.1,yes
717,Female,39,6,0,2,yes,no,93275.61,no
595,Female,41,2,138878.81,1,no,yes,112269.67,no
539,Female,37,1,130922.81,2,no,no,2186.83,no
762,Male,35,9,0,2,yes,yes,43075.7,no
706,Male,20,8,0,2,yes,yes,12368.11,no
677,Female,25,8,130866.19,1,yes,no,42410.21,no
733,Female,33,7,187257.94,1,no,yes,190430.81,no
684,Female,41,7,0,1,yes,yes,138394.37,no
679,Male,36,6,147733.64,1,no,yes,172501.38,no
478,Male,43,1,0,2,yes,yes,197916.43,no
696,Male,33,2,163139.27,1,yes,yes,7035.36,no
686,Female,35,4,0,2,yes,yes,159676.55,no
466,Female,36,5,119540.15,1,no,yes,80603.99,no
686,Female,41,4,129553.76,2,yes,no,187599.8,no
576,Male,55,9,0,2,yes,yes,94450.97,no
763,Female,61,1,66101.89,1,yes,yes,143981.27,no
572,Male,43,2,140431.98,1,yes,no,26450.57,yes
757,Female,49,2,0,2,no,no,164482.92,no
582,Female,29,0,0,1,yes,yes,84012.81,no
623,Female,35,5,0,2,yes,no,101192.08,no
617,Female,37,4,116471.43,2,yes,no,175324.74,yes
425,Male,39,4,0,2,yes,no,197226.32,no
659,Female,56,9,123785.24,1,yes,no,99504.03,yes
605,Female,33,4,0,2,no,yes,83700.66,no
538,Female,38,8,88758.95,2,no,no,28226.15,yes
665,Male,25,5,153611.83,2,yes,no,35321.65,no
491,Female,57,4,112044.72,1,yes,yes,41229.73,yes
726,Female,27,7,123826.07,1,no,yes,78970.58,no
580,Female,65,9,106804.26,3,yes,no,107890.69,yes
550,Female,48,6,0,2,yes,yes,191870.28,no
542,Female,59,2,68892.77,2,yes,no,7905.06,yes
732,Female,43,6,0,2,yes,no,65731.53,no
473,Female,33,5,125827.43,1,no,yes,145698.73,no
745,Male,34,9,0,2,yes,no,50046.25,no
732,Male,36,7,0,2,yes,yes,60830.24,no
848,Female,40,5,148495.64,1,no,no,158853.98,no
572,Male,37,1,133043.66,1,no,no,111243.09,no
702,Male,45,9,74989.58,1,yes,yes,171014.69,no
664,Male,39,7,60263.23,1,yes,no,170835.32,no
630,Male,50,3,129370.91,4,yes,yes,47775.34,yes
618,Male,44,5,157955.83,2,no,no,139297.71,no
556,Male,26,4,0,1,yes,no,195167.38,no
619,Female,30,7,70729.17,1,yes,yes,160948.87,no
644,Male,48,8,0,2,no,yes,44965.54,yes
658,Male,50,2,0,2,yes,no,52137.73,no
598,Male,27,8,90721.52,2,yes,no,109296.18,no
677,Male,27,2,0,2,yes,yes,20092.89,no
689,Female,45,0,57784.22,1,yes,no,197804,yes
591,Male,33,9,131765.72,1,yes,no,118782.06,no
699,Male,40,7,0,1,no,yes,152876.13,yes
749,Male,47,9,110022.74,1,no,yes,135655.29,yes
709,Female,40,9,131569.63,1,yes,yes,103970.58,no
607,Male,61,2,164523.5,2,yes,yes,35786.76,no
650,Female,25,2,114330.95,1,yes,yes,25325.07,no
651,Female,45,10,135923.16,1,yes,no,18732.84,no
676,Female,61,8,0,2,yes,yes,118522.73,no
723,Female,49,4,0,2,no,yes,89972.25,no
714,Male,45,0,124693.48,1,no,yes,187194.15,no
759,Female,35,7,147936.42,1,yes,yes,106785.7,no
582,Male,29,0,0,1,yes,no,142516.35,no
697,Female,34,2,126558.92,1,yes,no,73334.43,no
610,Male,57,6,106938.11,2,no,yes,186612.47,no
488,Female,33,4,140002.35,1,yes,no,123613.81,no
599,Male,46,9,123444.72,1,yes,yes,31368.08,yes
781,Male,32,6,147107.91,1,yes,yes,40066.95,no
645,Male,19,9,128514.84,1,no,no,175969.19,no
545,Female,55,5,0,1,no,no,10034.77,yes
597,Female,40,9,106756.01,2,yes,no,151167.94,no
561,Female,28,3,0,2,yes,no,191387.76,no
662,Female,37,6,0,2,yes,no,51229.17,no
649,Female,50,5,155393.32,1,yes,yes,87351.42,yes
630,Female,36,2,110414.48,1,yes,yes,48984.95,no
672,Male,33,2,0,2,yes,yes,182738,no
636,Female,37,9,157098.52,1,yes,yes,153535.27,no
593,Female,38,5,85626.6,1,yes,yes,125079.65,no
545,Male,45,6,93796.42,2,yes,yes,162321.26,no
567,Female,41,1,0,2,yes,no,3414.72,no
583,Male,51,6,125268.03,2,yes,no,165082.25,no
681,Female,29,2,148143.84,1,yes,yes,52021.39,no
762,Male,29,10,115545.33,2,yes,no,148256.43,no
648,Male,35,7,0,2,no,no,122899.01,no
644,Male,30,5,44928.88,1,yes,yes,10771.46,no
706,Male,29,2,0,2,yes,yes,18255.51,no
850,Male,35,3,162442.35,1,yes,no,183566.78,no
484,Female,39,5,0,2,yes,yes,175224.12,no
508,Male,28,0,96213.82,2,yes,no,147913.56,no
439,Female,29,6,156569.43,1,yes,no,180598.66,no
484,Male,36,8,0,2,yes,no,186136.48,no
803,Female,37,1,0,2,no,no,7455.2,no
724,Female,48,6,110463.25,2,yes,yes,80552.11,yes
640,Male,33,7,154575.76,1,yes,no,25722.28,yes
701,Female,35,9,0,2,no,no,170996.86,no
537,Male,37,3,0,2,yes,yes,20603.32,no
651,Male,26,5,147037.32,1,no,no,141763.26,no
523,Male,41,0,119276.31,1,no,no,122284.38,yes
717,Female,25,7,108664.85,2,yes,no,190011.85,no
593,Male,44,5,0,1,yes,no,128046.98,no
706,Male,38,5,163034.82,2,yes,yes,135662.17,no
714,Female,49,4,93059.34,1,yes,no,7571.51,yes
794,Male,38,9,179581.31,1,yes,no,23596.24,no
518,Male,46,4,113625.93,1,no,no,92727.42,yes
589,Male,55,7,119961.48,1,yes,no,65156.83,yes
824,Male,45,3,129209.48,1,no,no,60151.77,no
719,Female,42,5,137227.04,3,yes,no,149097.38,yes
617,Female,58,3,119024.75,2,yes,no,35199.24,yes
651,Male,35,7,74623.5,3,yes,no,129451.29,yes
637,Female,45,2,157929.45,1,yes,yes,145134.49,yes
554,Female,26,7,92606.86,2,yes,no,192709.69,no
731,Male,35,2,127862.93,2,yes,no,139083.7,no
569,Female,42,1,0,1,yes,yes,83629.6,yes
625,Female,37,4,142711.81,1,yes,no,35625.41,no
592,Female,38,4,0,2,yes,no,35338.96,no
669,Male,43,1,163159.85,1,no,yes,15602.8,no
663,Male,32,3,108586.86,1,yes,yes,182355.21,no
518,Female,41,5,110624.99,1,yes,no,89327.67,no
686,Female,43,5,154846.24,2,yes,yes,151903.6,no
709,Male,45,4,122917.71,1,yes,yes,11.58,yes
571,Female,33,9,0,2,no,yes,77519.62,no
707,Female,31,2,82787.93,2,no,no,91423.69,no
701,Male,32,5,102500.34,1,no,no,106287.77,no
672,Male,34,9,0,2,yes,no,161800.77,no
620,Male,39,9,159492.79,1,yes,no,80582.34,yes
557,Male,48,10,0,2,yes,yes,185094.48,no
648,Female,54,7,118241.02,1,yes,no,172586.89,yes
479,Female,35,2,113090.4,1,yes,no,195649.79,no
730,Female,22,9,65763.57,1,yes,yes,145792.01,no
737,Female,43,1,125537.38,1,yes,no,138510.01,yes
616,Male,31,3,94263.91,2,yes,no,168895.06,no
639,Male,29,4,133434.57,2,yes,no,97983.44,no
815,Female,39,6,0,1,yes,yes,85167.88,no
786,Male,31,9,0,2,yes,yes,18210.36,no
549,Male,50,9,94748.76,2,no,yes,13608.18,no
622,Female,38,4,98640.74,1,yes,yes,110457.99,no
624,Male,26,9,74681.9,2,no,no,31231.35,no
841,Male,34,4,0,2,yes,no,141582.66,no
614,Female,41,7,179915.85,1,no,no,14666.35,yes
676,Male,30,1,128207.23,1,yes,yes,55400.17,no
697,Male,42,9,132739.26,2,no,no,174667.65,no
732,Female,40,10,0,2,yes,no,154189.08,no
623,Male,27,4,120509.81,1,no,no,142170.44,no
541,Male,46,4,124547.13,2,yes,no,94499.06,no
773,Female,39,4,0,2,no,yes,182081.45,no
762,Male,34,4,88815.56,2,yes,no,68562.26,yes
655,Female,35,1,82231.51,2,yes,no,88798.02,no
602,Male,32,7,184715.86,2,yes,no,113781.99,no
850,Male,31,3,0,2,yes,no,121866.87,no
649,Male,51,4,0,1,yes,yes,150390.57,no
850,Male,28,4,147972.19,1,yes,no,60708.72,yes
543,Male,43,9,0,2,yes,yes,78858.07,no
672,Male,52,8,170008.84,1,no,no,56407.42,yes
600,Female,27,3,0,2,no,yes,125698.97,no
671,Female,34,10,0,1,yes,no,23235.38,no
706,Female,42,8,95386.82,1,yes,yes,75732.25,no
541,Male,51,7,90373.28,2,yes,no,179861.79,no
711,Male,34,4,133467.77,2,yes,yes,42976.64,no
630,Male,30,3,0,2,no,yes,10486.69,no
531,Male,31,3,96288.26,1,yes,no,56794.73,no
641,Female,26,4,91547.84,2,no,yes,28157.34,no
631,Male,37,8,138292.64,2,no,no,152422.91,yes
685,Male,35,9,0,1,yes,no,167033.83,no
702,Male,32,8,71667.74,1,yes,yes,126082.18,no
708,Female,43,0,118994.84,1,yes,no,181499.77,yes
653,Male,55,7,0,2,yes,yes,41967.03,no
654,Male,37,2,145610.07,2,no,no,186300.59,no
596,Female,33,1,138162.81,1,yes,no,85412.54,no
549,Female,31,9,135020.21,2,yes,yes,23343.18,no
754,Male,38,2,0,2,yes,no,180698.32,no
815,Female,25,8,135161.67,1,yes,yes,136071.05,no
556,Female,52,9,0,1,yes,no,175149.2,yes
706,Male,32,6,94486.47,1,yes,yes,146949.74,no
850,Male,46,9,117640.39,1,yes,no,88920.68,no
732,Female,33,8,111379.55,1,yes,yes,45098.62,no
614,Male,40,6,0,1,yes,yes,20339.79,yes
580,Female,57,0,136820.99,1,no,yes,108528.74,no
593,Female,46,7,98752.51,1,yes,no,145560.38,no
653,Female,25,2,158266.42,3,yes,yes,199357.24,no
746,Female,29,4,105599.67,1,yes,yes,43106.17,no
662,Female,29,10,0,2,yes,no,137508.31,no
573,Male,31,2,0,2,yes,yes,91957.39,no
684,Female,39,4,139723.9,1,yes,yes,120612.11,no
793,Female,41,3,141806.46,1,yes,no,102921.17,no
798,Female,49,5,132571.67,1,yes,yes,31686.33,yes
524,Male,40,2,180516.9,1,yes,no,180002.42,no
816,Male,31,8,0,2,yes,yes,28407.4,no
742,Female,41,4,92805.72,1,no,yes,73743.95,yes
540,Male,22,4,0,3,yes,yes,186233.26,yes
537,Male,39,3,135309.36,1,yes,no,31728.86,yes
759,Female,74,6,128917.84,1,yes,yes,48244.64,no
774,Female,52,2,56580.93,1,yes,no,113266.28,yes
608,Male,42,8,131390.75,2,yes,no,71178.09,no
704,Male,37,4,0,2,no,no,25684.93,no
581,Male,41,8,0,2,no,no,29737.14,no
628,Female,61,1,97361.66,1,yes,yes,149922.38,yes
566,Female,42,6,0,1,yes,no,180702.12,yes
701,Male,59,7,0,2,no,yes,27597.59,no
735,Male,29,10,0,2,yes,yes,95025.27,no
680,Female,34,1,0,2,yes,no,167035.07,no
560,Male,57,0,0,2,no,yes,116781.71,no
663,Female,29,4,102714.65,2,no,no,21170.81,no
665,Female,34,5,67816.72,1,yes,yes,29641.58,no
758,Male,51,8,81710.46,1,yes,yes,116520.07,no
621,Male,26,2,75237.54,1,no,yes,44220.4,no
764,Male,28,10,124023.18,1,yes,no,166188.28,no
537,Female,46,5,100727.5,1,no,yes,140857.76,yes
589,Female,46,10,107238.85,2,yes,no,37024.28,no
555,Male,24,5,0,2,yes,no,27513.47,no
734,Female,29,0,139994.66,1,yes,no,17744.72,no
783,Female,59,9,126224.87,1,yes,yes,4423.63,no
678,Female,51,1,145751.03,1,no,no,109718.44,yes
661,Male,47,5,0,1,no,yes,107243.31,yes
607,Female,25,4,121166.89,1,no,yes,115288.24,no
537,Female,38,1,0,2,no,yes,41233.97,no
513,Male,88,10,0,2,yes,yes,52952.24,no
576,Male,63,9,70655.48,1,no,no,78955.8,yes
660,Male,41,1,129901.21,1,yes,no,26025.6,yes
637,Male,40,8,125470.81,1,yes,yes,174536.17,no
672,Female,53,9,169406.33,4,yes,yes,147311.47,yes
629,Male,32,2,0,2,no,yes,77965.44,no
583,Male,40,4,107041.3,1,yes,yes,5635.63,no
763,Female,32,10,95153.77,1,no,yes,81310.1,no
516,Male,32,3,145166.09,2,no,no,111421.45,no
617,Female,27,4,0,2,no,no,190269.21,no
700,Male,38,9,65962.63,1,yes,yes,100950.48,no
727,Male,36,6,140418.81,1,yes,yes,113033.73,yes
689,Female,31,3,139799.63,1,no,yes,120663.57,no
626,Male,49,9,171787.84,2,yes,no,187192.23,no
686,Male,38,6,149238.97,1,yes,yes,97825.23,no
351,Female,57,4,163146.46,1,yes,no,169621.69,yes
739,Female,37,8,0,2,yes,no,191557.1,yes
627,Male,32,10,0,2,yes,no,103287.62,no
451,Female,38,9,61482.47,1,yes,yes,167538.66,no
512,Female,41,8,145150.28,1,yes,no,64869.32,yes
774,Female,41,5,126670.37,1,yes,no,102426.06,no
652,Female,40,8,84390.8,2,no,yes,107876.2,no
638,Male,37,2,89728.86,2,yes,yes,37294.88,no
475,Female,57,1,0,2,yes,no,89248.99,no
567,Male,40,4,118628.8,1,no,no,91973.63,no
750,Male,37,3,0,2,yes,no,16870.2,no
850,Male,39,6,96863.13,1,yes,yes,121681.19,no
753,Female,38,6,142263.45,1,no,yes,33730.43,no
683,Female,36,7,0,2,yes,no,104786.59,no
710,Female,32,3,0,1,yes,no,94790.34,no
645,Female,21,1,0,2,no,no,28726.07,no
714,Male,28,6,122724.37,1,yes,yes,67057.27,no
696,Female,35,4,174902.26,1,yes,no,69079.85,no
612,Female,26,4,0,2,yes,yes,179780.74,no
520,Female,31,3,108914.17,1,yes,yes,183572.39,yes
782,Male,23,10,98052.66,1,yes,yes,142587.32,no
666,Male,46,5,123873.19,1,yes,yes,177844.06,no
466,Female,56,2,111920.13,3,yes,no,197634.11,yes
567,Female,45,4,0,2,no,yes,121053.19,no
613,Male,20,3,0,2,yes,yes,149613.77,no
718,Male,37,8,0,2,yes,yes,142.81,no
614,Female,37,8,75150.34,4,no,yes,131766.67,yes
711,Male,38,10,0,2,no,no,53311.78,no
691,Female,38,5,114753.76,1,yes,no,107665.02,no
527,Male,32,0,0,1,yes,no,109523.88,no
476,Female,32,6,111871.93,1,no,no,112132.86,no
619,Female,45,0,0,2,no,no,113645.4,no
607,Female,37,4,135927.06,1,no,no,180890.4,no
695,Male,44,8,0,2,yes,yes,70974.13,no
653,Male,33,1,0,2,no,no,53379.52,no
677,Male,46,2,57037.74,1,yes,yes,158531.01,no
655,Female,50,10,0,4,yes,no,179267.94,yes
625,Female,52,2,79468.96,1,yes,yes,84606.03,no
679,Female,34,7,121063.85,1,yes,no,56984.58,no
734,Male,51,1,118537.47,1,yes,yes,116912.45,no
666,Male,39,10,0,2,yes,no,102999.33,no
592,Female,26,4,105082.07,2,yes,no,132801.57,no
564,Male,40,4,0,1,yes,no,85455.62,yes
814,Female,36,6,0,2,yes,yes,98657.01,no
592,Male,36,2,104702.65,2,yes,no,107948.72,no
758,Female,50,2,95813.76,3,yes,yes,67944.09,yes
612,Female,62,0,167026.61,2,yes,yes,192892.05,no
498,Male,61,7,102453.26,1,yes,no,187247.56,yes
638,Male,25,4,148045.45,2,yes,yes,114722.42,no
558,Male,35,1,0,2,no,no,111687.57,no
756,Female,24,1,0,2,yes,no,184182.25,no
782,Male,52,4,0,1,yes,yes,52759.82,yes
505,Male,34,10,104498.79,1,no,yes,126451.14,no
671,Female,29,6,0,2,no,no,12048.67,no
801,Male,42,6,0,2,yes,yes,95804.33,no
604,Male,26,8,149542.52,2,no,yes,197911.52,no
716,Female,29,10,87946.39,1,yes,yes,182531.74,no
624,Female,45,3,68639.57,1,yes,no,168002.31,yes
607,Male,47,4,148826.32,1,yes,yes,79450.61,no
827,Female,60,2,0,2,no,yes,60615.83,no
606,Male,61,5,108166.09,2,no,yes,8643.21,no
717,Female,35,5,103214.71,1,yes,no,172172.7,no
651,Male,40,1,134760.21,2,no,no,174434.06,yes
691,Male,58,3,0,1,no,yes,194930.3,yes
573,Female,33,0,90124.64,1,yes,no,137476.71,no
723,Male,38,6,0,2,yes,yes,94415.6,no
584,Female,46,6,87361.02,2,yes,no,120376.87,yes
550,Female,45,8,111257.59,1,no,no,97623.42,yes
611,Female,61,3,131583.59,4,no,yes,66238.23,yes
549,Male,41,9,95020.8,3,yes,yes,131710.59,yes
850,Female,24,1,0,2,no,yes,69052.87,no
668,Male,34,5,80242.37,2,no,no,56780.97,no
686,Female,43,0,0,1,yes,yes,170072.9,no
660,Male,50,1,0,3,yes,yes,191849.15,yes
682,Female,59,0,122661.39,1,no,yes,84803.76,no
524,Male,50,4,0,2,yes,yes,31840.59,yes
645,Female,36,8,0,2,yes,yes,12096.61,yes
850,Male,42,0,0,2,yes,no,44165.84,no
537,Female,53,3,0,1,yes,yes,91406.62,no
599,Female,46,7,81742.84,2,yes,no,83282.21,no
727,Male,71,8,0,1,yes,yes,198446.91,yes
756,Male,30,2,145127.85,1,no,no,7554.68,no
755,Male,38,9,148912.44,1,yes,no,80416.16,no
634,Female,41,4,0,2,yes,yes,164549.74,no
837,Male,26,4,89900.24,2,yes,no,175477.03,no
727,Female,30,8,119027.28,2,yes,yes,137903.54,no
567,Female,40,2,105222.86,2,yes,no,93795.86,no
650,Female,30,6,0,1,no,no,67997.13,yes
655,Male,34,1,116114.93,1,yes,yes,49492.15,no
763,Female,58,9,187911.55,1,no,yes,35825.18,no
843,Female,27,5,0,2,yes,yes,67494.23,no
667,Female,38,6,144432.04,1,yes,yes,73963.17,yes
705,Female,50,4,77065.9,2,no,yes,145159.26,no
660,Female,29,6,180520.29,1,yes,yes,123850.58,no
553,Male,42,1,0,2,no,no,23822.04,no
612,Female,47,6,130024.87,1,yes,yes,45750.21,yes
641,Female,40,2,110086.69,1,yes,no,159773.14,no
513,Female,31,5,174853.46,1,yes,no,84238.63,no
680,Male,44,7,108724.98,1,no,yes,72330.46,no
711,Male,58,9,91285.13,2,yes,yes,26767.85,no
689,Male,40,2,0,2,yes,yes,164768.82,no
665,Female,51,9,110610.41,2,no,yes,1112.76,yes
551,Male,54,5,102994.04,1,yes,no,176680.16,yes
645,Male,36,4,59893.85,2,yes,no,43999.64,no
616,Male,29,8,149318.55,1,yes,no,140746.13,no
582,Female,32,1,116409.55,1,no,yes,152790.92,no
365,Male,30,0,127760.07,1,yes,no,81537.85,yes
697,Female,38,6,132591.36,1,yes,yes,7387.8,yes
704,Male,31,0,0,2,yes,no,183038.33,no
656,Female,46,5,113402.14,2,yes,yes,138849.06,no
712,Female,31,7,0,2,yes,no,170333.38,no
748,Male,40,0,0,1,no,no,60416.76,no
724,Male,28,9,0,2,yes,yes,100240.2,no
691,Male,50,6,136953.47,1,yes,yes,2704.98,no
563,Male,33,8,0,2,no,yes,68815.05,no
741,Male,32,5,0,1,yes,yes,64839.23,no
778,Male,44,8,123863.64,1,yes,no,144494.94,no
848,Male,22,7,120811.89,1,yes,yes,185510.34,no
634,Male,38,2,148430.55,1,yes,yes,56055.72,no
505,Male,40,6,47869.69,2,yes,yes,155061.97,no
692,Male,53,7,150926.99,2,no,no,119817.19,no
537,Female,47,6,103163.35,1,yes,no,16259.64,yes
633,Male,29,10,130206.28,1,yes,no,184654.87,no
833,Female,28,4,136674.51,2,no,no,5278.78,no
592,Female,40,2,200322.45,1,yes,yes,113244.73,no
587,Male,48,1,0,2,yes,yes,8908,no
550,Male,62,7,80927.56,1,no,yes,64490.67,no
680,Female,24,10,0,3,yes,no,154971.63,yes
622,Female,41,9,0,2,yes,yes,155786.39,no
594,Male,28,0,142574.71,2,yes,no,129084.82,no
643,Female,34,7,160426.07,1,no,yes,188533.11,no
540,Male,25,5,116160.23,1,yes,no,13411.67,no
635,Female,34,5,98683.47,2,yes,no,15733.19,no
657,Male,32,3,118829.03,2,yes,yes,73127.61,no
814,Male,31,1,118870.92,1,yes,no,101704.19,no
600,Male,32,1,0,1,yes,yes,101986.16,no
682,Female,46,2,0,1,yes,yes,114442.66,no
682,Male,38,4,107192.38,1,yes,yes,15669.17,no
566,Male,42,3,108010.78,1,yes,yes,157486.1,no
550,Male,34,3,0,2,no,no,131281.28,no
630,Male,26,7,129837.72,2,no,yes,197001.15,no
546,Female,58,3,106458.31,4,yes,no,128881.87,yes
486,Male,63,9,97009.15,1,yes,yes,85101,no
762,Male,35,9,122929.42,2,no,no,149822.04,no
692,Male,45,6,152296.83,4,no,yes,108040.86,yes
498,Female,30,1,0,2,no,no,135795.53,no
850,Male,49,8,0,1,no,no,25867.67,yes
603,Male,35,6,128993.76,2,yes,no,130483.56,no
551,Female,36,5,0,1,yes,no,183479.12,no
627,Male,27,0,185267.45,2,yes,yes,77027.34,no
515,Female,28,9,0,2,no,no,94141.75,no
605,Female,29,3,116805.82,1,no,no,4092.75,no
567,Male,29,5,129750.68,1,yes,no,109257.59,no
568,Female,29,2,129177.01,2,no,yes,104617.99,no
571,Male,25,6,82506.72,2,yes,no,167705.07,no
634,Male,48,2,107247.69,1,yes,yes,103712.05,yes
768,Female,42,3,0,1,no,no,161242.99,yes
554,Female,36,3,157780.93,2,yes,no,6089.13,no
629,Male,35,1,172170.36,1,yes,yes,159777.37,no
638,Male,48,2,0,2,yes,yes,7919.08,no
576,Male,41,1,0,1,yes,yes,188274.6,no
661,Female,42,9,75361.44,1,yes,no,27608.12,yes
592,Female,27,4,0,2,yes,yes,183569.25,no
702,Male,30,2,0,2,yes,yes,145537.32,no
647,Female,29,0,98263.46,2,yes,no,164717.95,no
593,Male,43,9,0,2,yes,yes,76357.43,no
712,Female,40,3,109308.79,2,yes,no,120158.72,yes
625,Female,31,8,0,2,yes,no,151843.54,no
538,Female,28,6,164365.44,1,no,yes,5698.97,no
637,Female,22,5,98800,1,yes,no,122865.55,no
632,Male,27,4,193125.85,1,yes,yes,152665.85,no
